symbol,turnover24h,age_days,trades,total_return,average_return,median_return,win_rate,max_drawdown,train_return,validation_trades,validation_return,validation_median,validation_win_rate,stage1_score
RECALLUSDT,451114.6673,293.0746806828704,16,-0.022620817173973795,-0.001347330153158112,-0.007012415410618144,0.375,-0.06380486747600767,-0.052327229141378884,6,0.03134669780634325,0.0006351495671163008,0.6666666666666666,0.4207403651115619
WAXPUSDT,3968934.0587,1029.3242177199074,24,-0.027916732642153885,-0.0011098711572115705,-0.005463539822021079,0.25,-0.0739495937736605,0.00014629383964170906,19,-0.02805892163441359,-0.0051776895355638555,0.21052631578947367,0.42028397565922926
CCUSDT,2899696.5161,277.03317605324077,20,-0.04834912813022885,-0.0024623305481776825,-0.0043041141081068815,0.25,-0.05705200673670352,-0.009562207423505664,16,-0.03916139004129049,-0.0043041141081068815,0.1875,0.4176470588235295
FLUXUSDT,67518.5918,699.234472349537,21,-0.0313574840201748,-0.0014810678314912938,-0.004641689461280184,0.3333333333333333,-0.0576074938380543,0.013298068007215447,17,-0.04406951265111103,-0.0050211221398621655,0.29411764705882354,0.41749492900608515
1000000MOGUSDT,413816.9416,809.9341251273148,17,-0.044846090689323104,-0.0026717645272173103,-0.00500311201678194,0.29411764705882354,-0.039790333236705666,-0.0136917565198581,16,-0.031586813123996915,-0.004726160345908114,0.3125,0.41668356997971606
CHRUSDT,80388.5218,1720.5893681828704,21,0.003660556664074832,0.0003303345908132987,-0.006600821047087701,0.2857142857142857,-0.06013412003917962,-0.015273869698791298,16,0.019228114071751623,-0.006659730383331729,0.3125,0.4163286004056795
PRLUSDT,1289744.1115,130.38731957175926,20,-0.033509363411726056,-0.0016265119540939121,-0.005337244075750646,0.3,-0.07709755681265973,0.010564060565600997,12,-0.04361269680683011,-0.005337244075750646,0.25,0.41566937119675457
2ZUSDT,189868.7922,306.0212316087963,20,-0.03182855200828949,-0.0015806794099399387,-0.0047034423152499385,0.3,-0.061178590512178666,0.018790327631302395,16,-0.04968527700619363,-0.005035931764410972,0.1875,0.4154665314401622
TREEUSDT,336198.0549,371.0034306828704,13,-0.018715447317257494,-0.001339488129160148,-0.007964772869527459,0.38461538461538464,-0.056808732705096565,-0.016106674831820156,10,-0.0026514789954403817,-0.008265280874955705,0.4,0.4137931034482759
HYPEUSDT,139104029.7014,608.0530255902778,27,-0.042372756060802486,-0.0015291225714944218,-0.006211543864380053,0.37037037037037035,-0.08263033485788918,0.004894787495488773,26,-0.04703730593935762,-0.006215304801081844,0.34615384615384615,0.4129817444219067
LQTYUSDT,104671.7016,1240.2518681828703,10,-0.02104209528458767,-0.002075531351175064,-0.0065991749405988065,0.3,-0.025841406792724286,-0.017458619714948997,7,-0.003647149770525826,-0.005139565795431843,0.2857142857142857,0.40755578093306294
SOSOUSDT,208372.6326,404.1254908680556,15,-0.011370712502435487,-0.00055802057707263,-0.005806014314869489,0.26666666666666666,-0.07880840112455423,0.014088637791010106,9,-0.025105645941269517,-0.00571976384516859,0.3333333333333333,0.4061866125760649
USD1USDT,659929.87,384.1380255902778,0,0.0,,,,0.0,0.0,0,0.0,,,0.4057809330628803
KITEUSDT,659554.1633,279.0874353125,17,-0.024729604216215395,-0.0013130719111184412,-0.006534607682561088,0.29411764705882354,-0.05150820557486735,4.304691523215887e-05,10,-0.024771584791136836,-0.007826444985868208,0.3,0.4047160243407708
YFIUSDT,299339.6303,1700.4832454976852,11,-0.02196675926767211,-0.0019698851954438623,-0.00641968853657171,0.2727272727272727,-0.041145797926979144,0.002029681782981463,9,-0.023947834567091042,-0.00641968853657171,0.2222222222222222,0.4023833671399595
SUNUSDT,117619.5053,1628.312585775463,22,-0.04107179552657514,-0.0018999267506490788,-0.0028469248916648806,0.22727272727272727,-0.04538114304024188,-0.011498476585163675,14,-0.029917322574525507,-0.0027307384419223415,0.21428571428571427,0.39984787018255574
POWERUSDT,134518.2047,218.1485001273148,8,-0.01292658056438789,-0.0014419620562933916,-0.009967225689710646,0.375,-0.049665460758345326,0.013226804175651585,6,-0.025811974803921167,-0.009967225689710646,0.3333333333333333,0.3981237322515213
ZKCUSDT,163557.6811,323.0023774421296,16,-0.02687830710526684,-0.0016628510243309885,-0.005432770921832918,0.25,-0.04492185233667112,0.006825998536678091,13,-0.0334757998809434,-0.005560074302766504,0.23076923076923078,0.39634888438133875
ORCAUSDT,371384.6575,855.198986238426,12,-0.01883993156383379,-0.0015177460451226603,-0.005632742429321768,0.16666666666666666,-0.05473254721731746,0.010029396925721468,9,-0.028582661630865536,-0.004980997106295292,0.1111111111111111,0.39553752535496955
PENGUUSDT,6593053.1155,594.9904561458334,22,-0.01631186034356058,-0.0006016865961017894,-0.006954087736156299,0.22727272727272727,-0.08485708933967995,0.027307192274926173,19,-0.042459600153186616,-0.007159632356984246,0.15789473684210525,0.3954868154158215
USTCUSDT,41756.5781,981.3098079976852,24,-0.02176957369017629,-0.0008654250461932507,-0.005204517274236208,0.2916666666666667,-0.06708520522803085,0.026290859709569903,20,-0.04682925210241695,-0.005357771048134507,0.25,0.3913286004056795
HUMAUSDT,614942.5404,435.04638207175924,25,-0.030582421914517655,-0.0011731587265873555,-0.006676226681901486,0.28,-0.04141353530931491,-0.001219813068544462,20,-0.02939846948324376,-0.006547371541483437,0.25,0.39036511156186615
MYXUSDT,3415406.2343,364.19490059027777,36,-0.010283051247020891,1.9112737872981993e-05,-0.01104921079161586,0.3055555555555556,-0.09820664227431108,-0.030409605998037326,27,0.020757790996613457,-0.011275650216702182,0.2962962962962963,0.38823529411764707
NIGHTUSDT,524346.1564,238.15771309027778,12,-0.019457040564236916,-0.001484956722077944,-0.0057948386210288074,0.16666666666666666,-0.06384179914406041,0.0,12,-0.019457040564236916,-0.0057948386210288074,0.16666666666666666,0.3841784989858012
ZRXUSDT,843739.5198,1590.2620765162037,22,-0.04858132308950669,-0.0022322286803304657,-0.004556845602592784,0.2727272727272727,-0.07926148494771679,-0.025419620622539107,19,-0.023765820610674226,-0.004172646458953543,0.3157894736842105,0.38250507099391484
ENJUSDT,329584.4482,1737.9227015162037,22,-0.03158777695776038,-0.001418068584025469,-0.005721297882118447,0.3181818181818182,-0.07823995940037476,0.0025600240439291877,18,-0.03406060503385211,-0.005721297882118447,0.3333333333333333,0.38179513184584174
0GUSDT,797297.3138,320.33316447916667,18,-0.038343561894163436,-0.00207798197802542,-0.007501045288156981,0.3888888888888889,-0.06482255633248224,-0.03295071385899495,14,-0.005576601019673499,0.00028820018185832285,0.5,0.3812880324543611
CHZUSDT,877706.0949,1757.5893681828704,33,-0.0299356765057468,-0.0007971798678711265,-0.0070525400601310064,0.36363636363636365,-0.10130803809895861,-0.06784628337045107,27,0.04066990903794365,-0.005990504735923773,0.4444444444444444,0.37773833671399604
XAUUSDT,117243059.2386,148.4963126273148,15,-0.05990332373042506,-0.004108593009064439,-0.004234171027548083,0.0,-0.05481317430335231,-0.019508499814430813,11,-0.041198545737876624,-0.004226921385005577,0.0,0.377738336713996
DBRUSDT,73598.5946,656.1434191087963,8,-0.027235347591470505,-0.003423757075364547,-0.005695530870429843,0.25,-0.03792892663724046,0.011115165336374133,7,-0.03792892663724057,-0.006556116234848418,0.14285714285714285,0.3753549695740365
LITUSDT,5236718.8672,217.1669376273148,13,-0.015788882358864775,-0.0010191182961027689,-0.009844784453933886,0.23076923076923078,-0.07168264700451332,0.0,13,-0.015788882358864775,-0.009844784453933886,0.23076923076923078,0.3688640973630831
CFGUSDT,378053.6757,140.42067605324075,21,-0.021029373251382433,-0.0008881248664212767,-0.006612457362997869,0.2857142857142857,-0.08262926293456385,0.003743548108951611,19,-0.02468052861411174,-0.007097539281140207,0.2631578947368421,0.3669371196754564
WETUSDT,217819.5955,243.13108114583332,13,-0.02123880409429668,-0.0015615015224282197,-0.008482116747204227,0.3076923076923077,-0.044305933980866685,-0.01863702258608846,8,-0.0026511918302282167,-0.008478767424767386,0.375,0.3661764705882353
CTCUSDT,241873.8191,1540.2575394791666,17,-0.03891395286759447,-0.002270403462257284,-0.005675282923175983,0.29411764705882354,-0.056008628142204864,0.01261929861074984,13,-0.050891042219958216,-0.005675282923175983,0.23076923076923078,0.3654665314401623
SOONUSDT,2995063.3293,438.2155718865741,12,-0.04141764203204623,-0.003338068991845753,-0.0068540138944586096,0.25,-0.03935913239581357,-0.024616772452811575,9,-0.01722489079649603,-0.006663784615264178,0.2222222222222222,0.36521298174442196
GASUSDT,248553.3314,1016.2913126273148,23,-0.04100445437810896,-0.0017879508148097092,-0.005065044213072411,0.21739130434782608,-0.051243375607859076,-0.004580831505155314,20,-0.036591241183378864,-0.005026694343662485,0.2,0.3632860040567952
HBARUSDT,8932640.6675,1744.5893681828704,29,-0.055912563916191815,-0.0019586165394442447,-0.005019399386919975,0.27586206896551724,-0.09626561344159301,-0.018903871888603874,22,-0.03772177971880253,-0.004531020624746695,0.2727272727272727,0.36323529411764705
BATUSDT,218883.3333,1714.5893681828704,19,-0.043672067583321095,-0.0023157575878217764,-0.0037162103719013953,0.15789473684210525,-0.06065493733930716,0.0028929248464830692,16,-0.04643067198517936,-0.0035982975839901612,0.125,0.36171399594320486
MEWUSDT,134739.5356,833.2034769791667,27,-0.047474468752966015,-0.0017644278843539816,-0.005643344054629406,0.37037037037037035,-0.06499723008775227,-0.006508447419712682,22,-0.041234393213366416,-0.005489236211656034,0.36363636363636365,0.3612576064908722
PARTIUSDT,444965.9804,497.04152096064814,25,-0.01593437832038813,-0.00019086968559068219,-0.00837554712023647,0.32,-0.13060753785214407,0.0,25,-0.01593437832038813,-0.00837554712023647,0.32,0.3573529411764706
SIGNUSDT,276187.6219,463.12451864583335,28,-0.04065706733612162,-0.0014264826348225187,-0.005748796695515534,0.32142857142857145,-0.07732134823037884,0.0002993708912946147,23,-0.040944180731537494,-0.005832823822206067,0.30434782608695654,0.35613590263691686
SPXUSDT,2073001.7373,644.3174121643518,24,-0.03379668011436143,-0.001325079306629016,-0.008395356766298545,0.3333333333333333,-0.06842376750587931,-0.01995718435734195,21,-0.014121317493607788,-0.008291140276616482,0.3333333333333333,0.3546146044624746
DASHUSDT,2040217.8685,1757.5893681828704,17,-0.0361575879466044,-0.0020621468684030816,-0.007367490337930937,0.23529411764705882,-0.043407906627387915,0.0,17,-0.0361575879466044,-0.007367490337930937,0.23529411764705882,0.35451318458417846
APRUSDT,742185.3053,285.07701864583333,17,-0.05557485253077732,-0.003192660209518041,-0.006193005950121732,0.4117647058823529,-0.1002380395368404,-0.03072357970069195,14,-0.02563899452171936,-0.006040040648243649,0.42857142857142855,0.3537525354969574
TAUSDT,180175.0278,379.2060464236111,26,-0.029260046414536278,-0.0010476961525484137,-0.0057000625273102,0.2692307692307692,-0.07609728705375329,-0.08234341634729203,18,0.05784666167975305,-0.0050071405031137375,0.3888888888888889,0.35192697768762676
RLUSDUSDT,40943.6837,312.00215753472224,0,0.0,,,,0.0,0.0,0,0.0,,,0.34756592292089245
XLMUSDT,9929631.0819,1818.5893681828704,28,-0.0607329777639406,-0.002175704009393181,-0.0057292907241784366,0.25,-0.05257519627292728,-0.025442527449259233,22,-0.036211769247754155,-0.0044807768307421605,0.2727272727272727,0.344421906693712
DYMUSDT,71688.2954,909.4804561458334,20,-0.003424204706389933,-1.7166931309714387e-05,-0.007020984344271341,0.25,-0.08923562079499114,0.0006629595774580999,17,-0.004084456454322871,-0.006584828060930747,0.23529411764705882,0.34391480730223123
ZORAUSDT,229045.5358,466.2022154050926,32,-0.04589953258692592,-0.0013548755607250829,-0.006178068919931278,0.3125,-0.05243992972018163,-0.06147540275119312,26,0.01659612354319351,-0.005602201830341435,0.34615384615384615,0.33975659229208927
API3USDT,229312.3283,1618.4434306828703,19,-0.04837778938511461,-0.0025672771220096183,-0.005155330003188462,0.2631578947368421,-0.06653724673944261,-0.013626104524411153,16,-0.0352317564567618,-0.004879313509136506,0.25,0.3372210953346856
KASUSDT,1513054.0485,1096.231949201389,21,-0.047313061320170546,-0.0022748518623425472,-0.005663051186932887,0.19047619047619047,-0.06489793964285218,0.006881335973678571,18,-0.053824016155232135,-0.005767445392023617,0.16666666666666666,0.33620689655172414
BMTUSDT,61346.4639,509.25691447916665,17,-0.03567404654611972,-0.0020937499286706835,-0.005539303454087373,0.23529411764705882,-0.04823036492843613,-0.009856257938545387,15,-0.02607478844821276,-0.005539303454087373,0.2,0.3355476673427992
AXLUSDT,178952.3473,971.191798738426,15,-0.018272591165499508,-0.0011221404388616885,-0.007154670688582442,0.2,-0.05731061106606117,-0.013286792288359828,14,-0.005052936190752866,-0.006597133760417927,0.21428571428571427,0.33362068965517244
CROUSDT,391835.365,1715.5893681828704,23,-0.06294282824157893,-0.0028137198555182397,-0.004245739398588854,0.21739130434782608,-0.063202285337574,-0.015898030811989594,20,-0.04780479960669737,-0.004239289346982477,0.25,0.33052738336714
SQDUSDT,716432.1058,419.11477327546294,22,-0.041172570330663016,-0.0018253922820218467,-0.006590084922121041,0.2727272727272727,-0.06319581704225574,0.006281150624263265,20,-0.04715751748453956,-0.006590084922121041,0.25,0.3304766734279919
THEUSDT,1136129.6251,615.2212663310186,19,-0.023970992018938486,-0.0011307807807891448,-0.008595204964091718,0.21052631578947367,-0.05952278542818401,0.008205023737801742,15,-0.031914159321931646,-0.008595204964091718,0.2,0.3303245436105477
HNTUSDT,261897.6083,1653.3064978125,36,-0.06870697079855348,-0.0018917817432774825,-0.004637369752295783,0.3333333333333333,-0.08793882656258989,-0.06958425711784999,25,0.0009428971145510889,-0.004215618128758702,0.36,0.32885395537525364
CYSUSDT,19540102.2799,235.12705336805556,13,-0.05311440391621858,-0.004158037854877467,-0.007114232448498069,0.23076923076923078,-0.043747495755040555,-0.024564078939363188,10,-0.02926929833157199,-0.005797525333297414,0.3,0.32870182555780936
BIOUSDT,772287.7362,588.1762431828704,21,-0.034638203625322106,-0.0015759704808273336,-0.008114536493974644,0.3333333333333333,-0.08531180467078281,0.029410742496050357,20,-0.06221903801593365,-0.008681883655349776,0.3,0.3286511156186613
1000PEPEUSDT,42574176.3528,1189.1695649421297,12,-0.03946114166289627,-0.003287357966643256,-0.008043871503662814,0.25,-0.06224214290114949,-0.010999872185900261,7,-0.028777821839013895,-0.007860687018755419,0.14285714285714285,0.32829614604462476
NEARUSDT,32870061.3743,1758.5893681828704,32,-0.06512370629985542,-0.0020204176488713838,-0.007038720279485155,0.375,-0.09723037735002671,-0.013253999704881503,30,-0.052566421935797525,-0.007038720279485155,0.36666666666666664,0.3247971602434077
BLUAIUSDT,466646.8693,285.1040904050926,10,-0.034914759657176164,-0.003409638675763238,-0.009112671278310447,0.3,-0.05359388249962793,-0.04624817894276734,6,0.011882985736297869,-0.005250495191248539,0.3333333333333333,0.3218559837728195
POWRUSDT,60270.4947,1015.2967524421297,17,-0.038141537935370784,-0.002255218050334103,-0.005628190844907398,0.23529411764705882,-0.05304800842423851,-0.0004747613530388106,14,-0.037684667806208494,-0.005060499554613739,0.21428571428571427,0.32063894523326575
TOWNSUSDT,638460.2217,363.98289827546296,10,-0.03833442321935543,-0.0038435301187700666,-0.008310996521572356,0.2,-0.030375137523494744,-0.033579664602328085,7,-0.004919969544174174,-0.0064091828999108804,0.2857142857142857,0.31972616632860046
EDGEUSDT,1266817.0647,137.4382802199074,20,-0.04246324474016494,-0.002008984880716541,-0.011004766057061521,0.35,-0.06858052692204042,-0.012535820821984345,12,-0.030307351445490016,-0.011004766057061521,0.3333333333333333,0.31901622718052736
RESOLVUSDT,574452.0215,420.03961123842595,16,-0.03373837449230188,-0.0019912075066993162,-0.007974498861222368,0.25,-0.05204989579749986,-0.05226475030676536,12,0.019548049753831842,-0.007307154090673783,0.3333333333333333,0.3167342799188641
VELOUSDT,531238.1684,806.1991714236111,14,-0.04084520031017269,-0.0029305919404245856,-0.007435401213888081,0.2857142857142857,-0.06103094284459232,-0.03271157562967475,7,-0.008408686050174419,-0.0073071516578872,0.2857142857142857,0.31572008113590266
ATHUSDT,211516.2684,782.2131644791667,18,-0.033209940651544034,-0.0017869744597545706,-0.007481114135791388,0.2777777777777778,-0.057166651132605883,-0.010052557659819605,14,-0.023392537827039983,-0.0074227479594456405,0.2857142857142857,0.3127281947261663
APTUSDT,5621852.5473,1385.940386701389,28,-0.04989765879220498,-0.0017567795800165606,-0.007076573045236344,0.2857142857142857,-0.08694018851760954,-0.013044216546926335,21,-0.03734052007511335,-0.007255649627672666,0.23809523809523808,0.31135902636916835
SNXUSDT,643925.6812,1695.5467987384259,17,-0.05874540136235917,-0.003497679203564631,-0.00537399800919791,0.23529411764705882,-0.0735239336087038,-0.004619514858005602,11,-0.054377082243713515,-0.00537399800919791,0.18181818181818182,0.31009127789046653
ZILUSDT,835760.2556,1647.8265672569444,27,-0.04495877891367328,-0.0016319087006024884,-0.006317082030702136,0.25925925925925924,-0.08241394647755995,0.03315780761633902,20,-0.07560953995037778,-0.006450160590684039,0.15,0.30816430020283975
OGNUSDT,99695.89,1599.3183149421295,22,-0.03851530363061084,-0.0017212588310726836,-0.005824968175197619,0.2727272727272727,-0.07556875672334662,-0.009380774292509275,16,-0.029410421867487768,-0.005910959595718523,0.25,0.30491886409736313
ZECUSDT,52131509.4141,1714.5893681828704,22,-0.04846776066234493,-0.002159394047496811,-0.0065011874676507144,0.22727272727272727,-0.12196213080691354,0.06345918254283989,18,-0.1052479916883654,-0.007277033595714243,0.1111111111111111,0.304817444219067
ZEREBROUSDT,4739398.362,582.2443681828704,8,-0.026248908838697016,-0.0030261963793501295,-0.010840859906388056,0.125,-0.06813314666041148,0.03261021774374284,5,-0.05700033330199594,-0.01051171755277569,0.0,0.30476673427991885
RIVERUSDT,1514211.393,286.0675279050926,27,-0.04240674808207334,-0.0014974043145879283,-0.0074910034602077005,0.2962962962962963,-0.11306352536798425,-0.018514089641756715,19,-0.024343353468615936,-0.0066933395041696144,0.3157894736842105,0.30253549695740367
STBLUSDT,317155.7816,321.17340753472223,17,-0.051073338507471866,-0.0030325140145194404,-0.006701942913197811,0.29411764705882354,-0.058718691178144766,-0.022401902312843336,13,-0.02932844924970779,-0.0057784535186793376,0.3076923076923077,0.3021805273833671
ESPUSDT,1864385.9293,175.1936968865741,11,-0.05212079209908682,-0.004830139102597209,-0.006257820198486862,0.18181818181818182,-0.05679371592617044,0.004954296749275944,10,-0.05679371592617044,-0.006567529250940728,0.1,0.302079107505071
ILVUSDT,106997.823,1712.5893681828704,20,-0.0617709573477071,-0.0031532115577380107,-0.0051233353537147855,0.3,-0.06551037643842672,7.385735980891539e-05,17,-0.06184024735011662,-0.005164534206464676,0.23529411764705882,0.3018762677484787
BABYUSDT,1069215.7454,488.1903519791667,21,-0.06846400968139188,-0.00332314291488026,-0.00578441197450874,0.2857142857142857,-0.07403858906171668,-0.014151959562546446,20,-0.055091705710289096,-0.005729410474032747,0.3,0.3004056795131846
COWUSDT,127543.1639,634.1680603125,28,-0.05209883187885378,-0.001868951404082354,-0.005626597391246767,0.2857142857142857,-0.06691384394707456,-0.011255690933366869,23,-0.04130809206279218,-0.005145018847952819,0.2608695652173913,0.3004056795131846
TRUTHUSDT,84317.0829,306.9960001273148,11,-0.028595659263863316,-0.0024081690203416276,-0.007016936562174946,0.2727272727272727,-0.07045761313594712,0.0,11,-0.028595659263863316,-0.007016936562174946,0.2727272727272727,0.29812373225152133
YBUSDT,95308.1318,297.2637200347222,19,-0.05508125391548202,-0.002935390430751785,-0.006145607373059691,0.3157894736842105,-0.05220317019144849,-0.018880360879249825,17,-0.0368975317512491,-0.006054118653513018,0.35294117647058826,0.29716024340770797
INJUSDT,7147425.0006,1448.5893681828704,16,-0.05703216217105478,-0.0036252655628805225,-0.007659234483431031,0.3125,-0.08376873937244433,-0.007766358338257673,12,-0.049651414509882086,-0.007659234483431031,0.25,0.2959432048681542
ESPORTSUSDT,4120665.7805,371.1689515162037,27,-0.047717191151836036,0.0011402889812782578,-0.008581521369441236,0.3333333333333333,-0.26272702667226,-0.02774317236615287,21,-0.02054397379167161,-0.01229679618348356,0.23809523809523808,0.2946754563894523
HEIUSDT,375870.2285,536.1979908680555,18,-0.05164222984022393,-0.002578916838595402,-0.007954108432345064,0.3888888888888889,-0.1063202954338337,-0.06628718961252733,16,0.01568465122185314,-0.0058664608863607795,0.4375,0.29132860040567954
XAGUSDT,30763017.2314,148.4726667939815,27,-0.08638845320594601,-0.0033177217573705756,-0.00535376511894825,0.2222222222222222,-0.0918830119123395,-0.020282909263890203,21,-0.06747411530035397,-0.00532801913194536,0.23809523809523808,0.2904158215010142
PTBUSDT,4691713.8482,335.0422501273148,17,-0.034223109956439735,-0.0017805059160223209,-0.01100669302802948,0.23529411764705882,-0.08589260355635164,0.011123994037572915,8,-0.04484821274286532,-0.007318425618287272,0.125,0.2886916835699797
HEMIUSDT,277696.6608,315.04727327546294,18,-0.03733528001156239,-0.002019810454522017,-0.0078467581009245,0.2777777777777778,-0.07074640061032655,0.035954792772078914,15,-0.07074640061032667,-0.007861757669206382,0.2,0.28808316430020287
ROBOUSDT,1844536.9401,160.19281725694444,22,-0.0804380531883847,-0.00374043784214875,-0.006771035929077406,0.36363636363636365,-0.09426386320680102,-0.006263435010321783,20,-0.07464213433550504,-0.006771035929077406,0.35,0.2870689655172414
XDCUSDT,271345.0477,540.1971575347222,22,-0.06446167418079951,-0.0030088563443950566,-0.004117639419440266,0.09090909090909091,-0.08125369993026699,0.0005070489790115484,16,-0.06493579752997214,-0.003990544930563721,0.0,0.28473630831643004
LSKUSDT,422711.3575,944.9484538310185,18,-0.06644636917594915,-0.0037987852177985273,-0.004804484419261234,0.05555555555555555,-0.06459339751380355,-0.023083944694969993,13,-0.044387052751876266,-0.005262452692600394,0.07692307692307693,0.2827586206896552
FIGHTUSDT,537032.2627,193.10168299768517,11,-0.03535428052320155,-0.0031951430356752315,-0.007943061446809563,0.18181818181818182,-0.06385660856067177,0.018711448352209947,9,-0.053072662492272826,-0.007943061446809563,0.1111111111111111,0.27936105476673434
BEAMUSDT,155836.918,994.1808496643519,16,-0.03869421879116297,-0.002414053200565966,-0.0064481086437679904,0.1875,-0.06076362036454952,-0.0015983223311328842,11,-0.03715528257789391,-0.006593189688840705,0.09090909090909091,0.2775354969574037
HIVEUSDT,74733.8523,589.1490904050926,21,-0.06611841884534408,-0.0032143179323912154,-0.004030442430588254,0.19047619047619047,-0.06811679799350423,-0.04735661063696317,17,-0.019694471633216026,-0.0030840445010323894,0.23529411764705882,0.2773833671399595
SUIUSDT,18288149.027,1190.078673738426,20,-0.060499464900069966,-0.0030565537706508604,-0.006273398020037234,0.2,-0.10253652594162821,0.008311220633793193,16,-0.06824349875885649,-0.006273398020037234,0.125,0.27429006085192703
PHAUSDT,394981.9181,795.1713126273148,15,-0.04918398523601397,-0.003274865465890886,-0.007873366451285446,0.26666666666666666,-0.0542167856901824,-0.019628624764571057,13,-0.030147106716926886,-0.007873366451285446,0.3076923076923077,0.27342799188640976
GLMUSDT,156389.1823,1090.3824353125,20,-0.06200822287244978,-0.003157183280489151,-0.005319162964979417,0.25,-0.06878123951279169,-0.0444718317334345,14,-0.018352563243455355,-0.003991380166668667,0.2857142857142857,0.2733265720081136
FFUSDT,993234.9206,308.9901436458333,22,-0.07726317235509317,-0.0036230099539251866,-0.005379546778480015,0.22727272727272727,-0.08547307515927505,-0.021300125643264,19,-0.0571810093963806,-0.004074224810743709,0.2631578947368421,0.27205882352941174
NEWTUSDT,104936.5869,410.26638207175927,20,-0.050461044634198426,-0.002544142806363392,-0.00575299174932281,0.25,-0.07667102785238089,0.016408506429277825,19,-0.06579003485359836,-0.005762150683032207,0.21052631578947367,0.2689655172413793
SOPHUSDT,204597.3014,433.0444260532407,26,-0.06734214642501646,-0.002654628889003401,-0.005319129894732265,0.2692307692307692,-0.08460576976077383,-0.005159005008340656,21,-0.06250560816223427,-0.005368582090861217,0.19047619047619047,0.2651115618661258
PEOPLEUSDT,986009.295,1679.4386274421297,17,-0.05065418387208431,-0.0029760558956606537,-0.006962858997170306,0.17647058823529413,-0.07677202721354748,-0.03320854036378007,11,-0.0180448878963706,-0.006962858997170306,0.18181818181818182,0.26369168356997974
KAITOUSDT,24445159.5746,530.0323427199074,5,-0.05998667159049109,-0.012188782765091676,-0.01325710953379744,0.2,-0.04483152236357224,-0.02931085549713719,4,-0.031602100700388935,-0.011858790148663034,0.25,0.2625253549695741
ALCHUSDT,190844.2911,574.2753519791667,18,-0.052056640710601565,-0.0029063904117922357,-0.006514831072666648,0.2777777777777778,-0.07967711245058473,-0.016976812985432965,15,-0.035685656440826885,-0.006420067266239226,0.26666666666666666,0.25907707910750505
TAIKOUSDT,445205.1339,789.9938242013889,19,-0.06322347385252058,-0.0033086297761870313,-0.005503403739971157,0.21052631578947367,-0.10818456008667487,-0.002915833499238407,11,-0.0604840016314071,-0.00758999249503156,0.18181818181818182,0.25770791075050714
INXUSDT,530590.5484,187.22836123842592,17,-0.04545472619407809,-0.0026325657952275716,-0.007771260957769032,0.23529411764705882,-0.0786270298313384,0.03351179626618772,13,-0.07640601950123027,-0.008268131968712678,0.15384615384615385,0.2572515212981744
CELOUSDT,416220.4643,1672.2793913310186,11,-0.05607802458643052,-0.005201016297769681,-0.006164950300981963,0.18181818181818182,-0.07406523525266873,-0.0016549139944787017,7,-0.05451332545713661,-0.006164950300981963,0.0,0.25623732251521303
1000FLOKIUSDT,672915.712,1257.2168450347222,22,-0.06070666721889417,-0.0028025991897618644,-0.006245685050539406,0.18181818181818182,-0.06950245151201817,-0.0011674226621083417,20,-0.059608833259595095,-0.006245685050539406,0.15,0.2553245436105477
DUSKUSDT,95225.8181,1691.8911042939815,27,-0.05198411862887142,-0.0018911741849699012,-0.006782832020291284,0.2962962962962963,-0.07040983469586248,-0.027402905762048846,24,-0.02527378810038783,-0.006477504990233417,0.3333333333333333,0.2544624746450304
ADAUSDT,122968534.6844,2027.5893681828704,16,-0.0845141260587774,-0.005484171181981468,-0.007111350487313427,0.25,-0.07766045952171885,-0.012576383646502376,15,-0.07285398204059279,-0.006831120522859057,0.26666666666666666,0.25070993914807305
JUPUSDT,2602336.8214,915.9288704976852,23,-0.06152429378003155,-0.0026852099224202635,-0.008286657384070195,0.30434782608695654,-0.10436135983468786,0.0230845661558694,16,-0.08269977158761155,-0.009906189311706004,0.25,0.25030425963488845
NXPCUSDT,182887.5033,446.32588438657405,18,-0.0756215227957463,-0.004313223895048136,-0.005799026063454448,0.2777777777777778,-0.0692072670505608,-0.06950581637421449,11,-0.006572535894529663,-0.005237499973508085,0.36363636363636365,0.24771805273833672
POPCATUSDT,2381475.2198,859.2963242013889,22,-0.07200938980926608,-0.003351384420095239,-0.007263322241647829,0.2727272727272727,-0.08110440572499367,-0.02790228336916656,17,-0.045373120094313935,-0.006585154884134913,0.29411764705882354,0.24355983772819476
DOODUSDT,116008.4598,452.03343068287035,15,-0.05139215406096598,-0.0034723978059579977,-0.006900037111429279,0.26666666666666666,-0.0724410105300135,-0.003419642520544164,10,-0.04813712329405506,-0.007019805625175567,0.2,0.24077079107505073
HMSTRUSDT,641740.0718,692.3336274421297,18,-0.07206605425363288,-0.004049778057693391,-0.007913464836869943,0.3333333333333333,-0.08166283413084108,-0.022371816604846773,13,-0.050831429057420996,-0.007169920284347152,0.3076923076923077,0.2404158215010142
VELODROMEUSDT,158116.6419,599.1958033680555,16,-0.05997372046052696,-0.0038292666720434673,-0.006252675647036853,0.1875,-0.054229083228577446,-0.0060740260987934835,15,-0.05422908322857756,-0.006395456597191983,0.2,0.23889452332657202
LUNA2USDT,242641.1294,1526.2629445717594,27,-0.07185148171537448,-0.0027166094001704437,-0.005010066892192521,0.14814814814814814,-0.09460210042874373,0.007485206169665748,22,-0.07874724849476322,-0.005031581246842664,0.09090909090909091,0.23853955375253552
